nowtime,current_price,old_price,price_per_unit,product_name,brand,vendor,month
2024-09-26T19:00:00Z,38.26,50.32,19.13,Classic Olive Oil 2L,BrandA,Loblaws,09
2024-11-14T02:00:00Z,38.2,41.48,25.47,Classic Olive Oil 2L,BrandA,Loblaws,11
2024-07-24T03:00:00Z,27.56,30.57,13.78,Organic Olive Oil 750ml,BrandE,Walmart,07
2024-05-11T10:00:00Z,16.04,23.1,8.02,Pure Olive Oil 1L,BrandC,Metro,05
2024-08-28T08:00:00Z,23.63,28.03,11.81,Premium Olive Oil 1L,BrandB,Walmart,08
2024-11-20T12:00:00Z,28.61,38.58,19.07,Classic Olive Oil 2L,BrandD,Loblaws,11
2024-06-15T06:00:00Z,35,44.86,70,Premium Olive Oil 1L,BrandC,Loblaws,06
2024-03-11T21:00:00Z,24.5,34,24.5,Pure Olive Oil 1L,BrandB,Loblaws,03
2024-11-06T16:00:00Z,8.3,10.12,5.53,Pure Olive Oil 1L,BrandB,Walmart,11
2024-06-28T01:00:00Z,29.89,34.54,19.93,Organic Olive Oil 750ml,BrandD,Loblaws,06
2024-09-18T23:00:00Z,34.23,40.94,22.82,Premium Olive Oil 1L,BrandE,Metro,09
2024-08-01T13:00:00Z,18.75,17.55,37.5,Classic Olive Oil 2L,BrandB,Metro,08
2024-02-01T19:00:00Z,11.82,14.97,5.91,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,02
2024-11-02T03:00:00Z,14.04,17.93,9.36,Extra Virgin Olive Oil 500ml,BrandC,Walmart,11
2024-08-30T23:00:00Z,6.3,6.26,3.15,Organic Olive Oil 750ml,BrandA,Metro,08
2024-06-23T08:00:00Z,23.5,27,11.75,Organic Olive Oil 750ml,BrandC,Loblaws,06
2024-05-11T22:00:00Z,25.68,27.46,25.68,Pure Olive Oil 1L,BrandA,Loblaws,05
2024-08-12T07:00:00Z,25.38,28.64,25.38,Organic Olive Oil 750ml,BrandD,Metro,08
2024-08-08T10:00:00Z,36.4,49.94,18.2,Extra Virgin Olive Oil 500ml,BrandD,Walmart,08
2024-02-06T22:00:00Z,19.93,29.72,13.29,Organic Olive Oil 750ml,BrandA,Loblaws,02
2024-02-01T11:00:00Z,13.32,16.05,6.66,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,02
2024-02-12T20:00:00Z,22.94,31.76,22.94,Classic Olive Oil 2L,BrandE,Metro,02
2024-06-25T13:00:00Z,7.33,10.83,4.89,Extra Virgin Olive Oil 500ml,BrandD,Walmart,06
2024-06-18T08:00:00Z,28.09,32.19,14.04,Pure Olive Oil 1L,BrandA,Walmart,06
2024-06-03T15:00:00Z,30.71,43.96,30.71,Organic Olive Oil 750ml,BrandB,Loblaws,06
2024-08-19T07:00:00Z,12.66,11.61,12.66,Premium Olive Oil 1L,BrandD,Metro,08
2024-09-21T11:00:00Z,11.64,15.27,11.64,Premium Olive Oil 1L,BrandC,Loblaws,09
2024-09-14T20:00:00Z,35.55,40.25,23.7,Pure Olive Oil 1L,BrandE,Loblaws,09
2024-02-26T18:00:00Z,15.22,16.28,7.61,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,02
2024-12-22T05:00:00Z,39.51,55.45,39.51,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,12
2024-02-06T22:00:00Z,30.52,38.01,15.26,Classic Olive Oil 2L,BrandE,Metro,02
2024-02-08T01:00:00Z,37.56,48.35,18.78,Extra Virgin Olive Oil 500ml,BrandB,Walmart,02
2024-05-03T17:00:00Z,31.31,34.99,15.65,Organic Olive Oil 750ml,BrandD,Loblaws,05
2024-08-15T20:00:00Z,16.37,20.7,8.19,Pure Olive Oil 1L,BrandE,Walmart,08
2024-01-01T00:00:00Z,18.14,26.32,18.14,Classic Olive Oil 2L,BrandE,Metro,01
2024-12-03T23:00:00Z,6.2,8.75,6.2,Premium Olive Oil 1L,BrandB,Metro,12
2024-05-10T03:00:00Z,36.32,54.33,18.16,Organic Olive Oil 750ml,BrandA,Metro,05
2024-03-05T06:00:00Z,23.26,26.98,11.63,Extra Virgin Olive Oil 500ml,BrandB,Walmart,03
2024-08-09T12:00:00Z,17.07,24.33,8.54,Organic Olive Oil 750ml,BrandD,Metro,08
2024-05-24T09:00:00Z,33.37,37.34,16.68,Classic Olive Oil 2L,BrandD,Walmart,05
2024-03-15T15:00:00Z,32.71,30.76,21.81,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,03
2024-05-24T07:00:00Z,32.36,36.89,21.57,Pure Olive Oil 1L,BrandE,Loblaws,05
2024-10-27T16:00:00Z,23.62,28.33,15.75,Pure Olive Oil 1L,BrandE,Metro,10
2024-08-29T14:00:00Z,8.83,12.02,17.66,Classic Olive Oil 2L,BrandC,Loblaws,08
2024-07-06T01:00:00Z,36.09,37.49,24.06,Classic Olive Oil 2L,BrandE,Metro,07
2024-04-04T12:00:00Z,9.65,10.97,9.65,Classic Olive Oil 2L,BrandD,Metro,04
2024-04-24T16:00:00Z,34.04,39.15,68.08,Organic Olive Oil 750ml,BrandA,Walmart,04
2024-06-19T09:00:00Z,24.36,33.27,48.72,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,06
2024-07-02T06:00:00Z,24.5,29.81,49,Organic Olive Oil 750ml,BrandD,Walmart,07
2024-01-03T22:00:00Z,30.7,29.65,15.35,Pure Olive Oil 1L,BrandC,Metro,01
2024-11-22T17:00:00Z,18.6,22.13,12.4,Pure Olive Oil 1L,BrandB,Metro,11
2024-09-12T21:00:00Z,33.3,32.01,16.65,Classic Olive Oil 2L,BrandD,Loblaws,09
2024-11-10T04:00:00Z,34.82,50.04,34.82,Classic Olive Oil 2L,BrandC,Loblaws,11
2024-03-13T14:00:00Z,32.75,40.3,32.75,Extra Virgin Olive Oil 500ml,BrandA,Metro,03
2024-03-15T12:00:00Z,19.59,28.52,19.59,Pure Olive Oil 1L,BrandD,Metro,03
2024-04-12T02:00:00Z,10.83,14.79,21.66,Organic Olive Oil 750ml,BrandA,Walmart,04
2024-10-23T17:00:00Z,30.37,39.04,60.74,Extra Virgin Olive Oil 500ml,BrandB,Metro,10
2024-03-09T13:00:00Z,8.31,9.18,5.54,Pure Olive Oil 1L,BrandD,Metro,03
2024-03-21T21:00:00Z,6.99,9.54,3.5,Premium Olive Oil 1L,BrandE,Metro,03
2024-01-19T02:00:00Z,5.77,6.17,2.88,Extra Virgin Olive Oil 500ml,BrandE,Loblaws,01
2024-08-16T10:00:00Z,27.83,29.05,55.66,Classic Olive Oil 2L,BrandE,Loblaws,08
2024-10-12T06:00:00Z,29.26,26.37,14.63,Premium Olive Oil 1L,BrandD,Metro,10
2024-06-19T08:00:00Z,11.48,12.99,22.96,Organic Olive Oil 750ml,BrandD,Walmart,06
2024-12-14T04:00:00Z,32.87,42.32,16.43,Pure Olive Oil 1L,BrandA,Metro,12
2024-12-22T13:00:00Z,32.68,45.34,16.34,Organic Olive Oil 750ml,BrandA,Loblaws,12
2024-09-26T08:00:00Z,27.1,27.37,54.2,Premium Olive Oil 1L,BrandE,Walmart,09
2024-04-28T22:00:00Z,38.44,57.24,19.22,Pure Olive Oil 1L,BrandC,Walmart,04
2024-09-10T13:00:00Z,10.07,13.03,5.04,Pure Olive Oil 1L,BrandD,Walmart,09
2024-07-31T12:00:00Z,7.14,9.96,3.57,Premium Olive Oil 1L,BrandC,Metro,07
2024-07-25T16:00:00Z,37.95,55.18,75.9,Organic Olive Oil 750ml,BrandC,Metro,07
2024-09-06T13:00:00Z,34.64,43.61,34.64,Extra Virgin Olive Oil 500ml,BrandC,Metro,09
2024-04-29T19:00:00Z,17.45,18.95,17.45,Extra Virgin Olive Oil 500ml,BrandE,Loblaws,04
2024-12-06T20:00:00Z,19.04,26.04,9.52,Classic Olive Oil 2L,BrandA,Loblaws,12
2024-01-15T09:00:00Z,38.68,52.38,19.34,Classic Olive Oil 2L,BrandB,Metro,01
2024-07-11T17:00:00Z,8.41,11.96,4.2,Organic Olive Oil 750ml,BrandE,Walmart,07
2024-05-26T20:00:00Z,29.83,34.71,29.83,Premium Olive Oil 1L,BrandD,Metro,05
2024-05-05T03:00:00Z,24.38,34.26,16.25,Classic Olive Oil 2L,BrandA,Walmart,05
2024-12-08T18:00:00Z,35.91,46.19,23.94,Pure Olive Oil 1L,BrandD,Walmart,12
2024-12-15T13:00:00Z,30.65,34.6,20.43,Premium Olive Oil 1L,BrandA,Loblaws,12
2024-10-24T04:00:00Z,27.03,26.34,54.06,Pure Olive Oil 1L,BrandD,Walmart,10
2024-06-05T10:00:00Z,10.44,12.78,6.96,Organic Olive Oil 750ml,BrandE,Loblaws,06
2024-10-24T05:00:00Z,21.6,28.02,14.4,Pure Olive Oil 1L,BrandC,Walmart,10
2024-09-17T17:00:00Z,20.23,18.93,10.12,Organic Olive Oil 750ml,BrandC,Walmart,09
2024-01-17T13:00:00Z,10.45,15.07,10.45,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,01
2024-03-06T04:00:00Z,34.16,34.64,22.77,Pure Olive Oil 1L,BrandB,Loblaws,03
2024-06-09T10:00:00Z,15.09,22.31,7.54,Pure Olive Oil 1L,BrandA,Metro,06
2024-02-09T19:00:00Z,27.26,26.05,18.17,Pure Olive Oil 1L,BrandC,Walmart,02
2024-10-02T08:00:00Z,21.84,21.2,43.68,Classic Olive Oil 2L,BrandB,Metro,10
2024-08-11T03:00:00Z,24.81,29.04,12.4,Organic Olive Oil 750ml,BrandB,Loblaws,08
2024-10-24T19:00:00Z,26.39,34.89,52.78,Premium Olive Oil 1L,BrandA,Walmart,10
2024-05-01T00:00:00Z,8.71,9.82,4.36,Pure Olive Oil 1L,BrandE,Metro,05
2024-01-12T04:00:00Z,22.04,23.88,22.04,Extra Virgin Olive Oil 500ml,BrandA,Walmart,01
2024-01-21T11:00:00Z,10.68,14.12,10.68,Pure Olive Oil 1L,BrandB,Walmart,01
2024-11-05T18:00:00Z,20.03,26.43,20.03,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,11
2024-05-08T18:00:00Z,28.47,38.27,14.23,Organic Olive Oil 750ml,BrandB,Metro,05
2024-10-26T02:00:00Z,25.05,29,50.1,Extra Virgin Olive Oil 500ml,BrandE,Walmart,10
2024-08-03T22:00:00Z,14.34,14.67,7.17,Premium Olive Oil 1L,BrandD,Loblaws,08
2024-02-27T11:00:00Z,15.5,17.69,10.33,Organic Olive Oil 750ml,BrandA,Metro,02
2024-04-06T01:00:00Z,5.37,5.74,5.37,Pure Olive Oil 1L,BrandB,Loblaws,04
2024-12-06T06:00:00Z,15.36,20.76,30.72,Classic Olive Oil 2L,BrandA,Metro,12
2024-09-29T05:00:00Z,29.63,36.53,59.26,Premium Olive Oil 1L,BrandA,Walmart,09
2024-03-14T14:00:00Z,7.55,10.29,15.1,Pure Olive Oil 1L,BrandA,Loblaws,03
2024-10-17T06:00:00Z,39.11,47.22,26.07,Pure Olive Oil 1L,BrandB,Walmart,10
2024-12-28T09:00:00Z,33.05,41.84,22.03,Extra Virgin Olive Oil 500ml,BrandA,Metro,12
2024-03-28T07:00:00Z,36.19,46.92,18.09,Classic Olive Oil 2L,BrandE,Metro,03
2024-02-28T13:00:00Z,23.16,30.28,11.58,Pure Olive Oil 1L,BrandE,Loblaws,02
2024-11-26T14:00:00Z,17.02,16.59,34.04,Extra Virgin Olive Oil 500ml,BrandB,Metro,11
2024-07-22T20:00:00Z,21.33,27.48,21.33,Classic Olive Oil 2L,BrandB,Metro,07
2024-04-03T11:00:00Z,8.8,9.24,5.87,Pure Olive Oil 1L,BrandC,Metro,04
2024-10-11T08:00:00Z,13.03,16.49,26.06,Premium Olive Oil 1L,BrandB,Loblaws,10
2024-04-11T12:00:00Z,18.12,24.03,9.06,Classic Olive Oil 2L,BrandE,Metro,04
2024-03-09T15:00:00Z,19.08,23.31,9.54,Pure Olive Oil 1L,BrandB,Loblaws,03
2024-04-05T18:00:00Z,28.31,38.17,14.15,Premium Olive Oil 1L,BrandB,Loblaws,04
2024-04-09T10:00:00Z,9.85,13.71,4.92,Premium Olive Oil 1L,BrandD,Metro,04
2024-11-01T03:00:00Z,21.25,24.72,14.17,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,11
2024-06-09T14:00:00Z,10.15,13.77,20.3,Classic Olive Oil 2L,BrandD,Metro,06
2024-04-19T03:00:00Z,24.35,35.52,16.23,Premium Olive Oil 1L,BrandE,Walmart,04
2024-03-02T04:00:00Z,5.96,8.18,2.98,Premium Olive Oil 1L,BrandE,Loblaws,03
2024-12-30T08:00:00Z,33.17,48.87,33.17,Extra Virgin Olive Oil 500ml,BrandB,Walmart,12
2024-11-17T00:00:00Z,34.29,48.67,34.29,Premium Olive Oil 1L,BrandE,Loblaws,11
2024-04-05T06:00:00Z,12.05,12.52,8.03,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,04
2024-04-16T13:00:00Z,24.25,32.14,48.5,Classic Olive Oil 2L,BrandC,Loblaws,04
2024-08-03T11:00:00Z,26.45,36.54,26.45,Classic Olive Oil 2L,BrandB,Loblaws,08
2024-07-19T06:00:00Z,9.62,11.19,19.24,Premium Olive Oil 1L,BrandD,Loblaws,07
2024-04-06T10:00:00Z,29.41,41.35,29.41,Premium Olive Oil 1L,BrandE,Metro,04
2024-03-10T22:00:00Z,35.72,35.11,71.44,Classic Olive Oil 2L,BrandD,Metro,03
2024-09-21T08:00:00Z,38.26,46.38,38.26,Classic Olive Oil 2L,BrandB,Walmart,09
2024-08-15T10:00:00Z,30.69,33.38,20.46,Classic Olive Oil 2L,BrandD,Metro,08
2024-01-28T02:00:00Z,5.06,6.23,10.12,Pure Olive Oil 1L,BrandE,Walmart,01
2024-12-06T21:00:00Z,31.99,32.48,15.99,Organic Olive Oil 750ml,BrandA,Metro,12
2024-10-05T16:00:00Z,17.05,25.24,17.05,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,10
2024-09-10T16:00:00Z,19.37,21.88,19.37,Organic Olive Oil 750ml,BrandB,Metro,09
2024-08-20T07:00:00Z,5.11,7.09,10.22,Classic Olive Oil 2L,BrandD,Loblaws,08
2024-09-17T05:00:00Z,16.77,18.11,16.77,Pure Olive Oil 1L,BrandA,Walmart,09
2024-12-04T01:00:00Z,16.35,19.87,16.35,Organic Olive Oil 750ml,BrandC,Metro,12
2024-09-15T22:00:00Z,21.13,24.37,42.26,Extra Virgin Olive Oil 500ml,BrandA,Walmart,09
2024-11-11T03:00:00Z,33.89,45.06,22.59,Extra Virgin Olive Oil 500ml,BrandC,Metro,11
2024-03-04T00:00:00Z,28,27.77,18.67,Classic Olive Oil 2L,BrandC,Metro,03
2024-06-22T23:00:00Z,17.83,20.01,35.66,Classic Olive Oil 2L,BrandB,Walmart,06
2024-07-16T10:00:00Z,32.58,34.54,21.72,Extra Virgin Olive Oil 500ml,BrandA,Metro,07
2024-12-03T06:00:00Z,18.36,25.48,12.24,Organic Olive Oil 750ml,BrandD,Metro,12
2024-11-04T02:00:00Z,38.04,48.82,38.04,Pure Olive Oil 1L,BrandC,Loblaws,11
2024-06-08T05:00:00Z,32.01,43.53,32.01,Extra Virgin Olive Oil 500ml,BrandB,Metro,06
2024-02-04T13:00:00Z,15.69,19.62,7.84,Extra Virgin Olive Oil 500ml,BrandE,Walmart,02
2024-10-26T19:00:00Z,13.43,20.12,26.86,Premium Olive Oil 1L,BrandC,Loblaws,10
2024-07-07T03:00:00Z,10.42,11.52,10.42,Pure Olive Oil 1L,BrandA,Walmart,07
2024-12-13T17:00:00Z,36.09,40.74,72.18,Pure Olive Oil 1L,BrandB,Walmart,12
2024-06-03T16:00:00Z,23.91,33.63,23.91,Premium Olive Oil 1L,BrandB,Walmart,06
2024-06-23T09:00:00Z,36.73,41.41,24.49,Organic Olive Oil 750ml,BrandC,Walmart,06
2024-08-12T20:00:00Z,39.96,37.17,26.64,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,08
2024-03-22T17:00:00Z,24.43,22.43,48.86,Premium Olive Oil 1L,BrandC,Walmart,03
2024-03-26T19:00:00Z,16.69,21.88,33.38,Premium Olive Oil 1L,BrandD,Walmart,03
2024-11-26T08:00:00Z,28.4,40.03,56.8,Premium Olive Oil 1L,BrandB,Metro,11
2024-10-03T11:00:00Z,35.59,52.14,71.18,Organic Olive Oil 750ml,BrandB,Loblaws,10
2024-05-13T20:00:00Z,39.23,47.06,78.46,Classic Olive Oil 2L,BrandE,Metro,05
2024-06-11T01:00:00Z,19.14,21.15,38.28,Organic Olive Oil 750ml,BrandC,Loblaws,06
2024-10-05T16:00:00Z,30.7,30.18,61.4,Organic Olive Oil 750ml,BrandD,Walmart,10
2024-12-13T15:00:00Z,16.06,20.73,8.03,Pure Olive Oil 1L,BrandB,Metro,12
2024-06-04T22:00:00Z,20.98,21.51,20.98,Organic Olive Oil 750ml,BrandE,Metro,06
2024-01-15T15:00:00Z,13.36,14.34,26.72,Pure Olive Oil 1L,BrandB,Loblaws,01
2024-01-16T23:00:00Z,29.23,34.43,58.46,Premium Olive Oil 1L,BrandA,Walmart,01
2024-07-01T14:00:00Z,19.57,23.38,9.79,Classic Olive Oil 2L,BrandD,Walmart,07
2024-03-28T19:00:00Z,29.14,31.7,29.14,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,03
2024-11-20T02:00:00Z,38.24,52.6,25.49,Premium Olive Oil 1L,BrandE,Loblaws,11
2024-07-20T08:00:00Z,6.78,7.16,6.78,Premium Olive Oil 1L,BrandB,Metro,07
2024-04-12T06:00:00Z,26.65,26.87,53.3,Classic Olive Oil 2L,BrandC,Metro,04
2024-12-01T09:00:00Z,31.13,29.71,15.56,Classic Olive Oil 2L,BrandD,Metro,12
2024-02-19T14:00:00Z,29.04,31.18,58.08,Classic Olive Oil 2L,BrandD,Loblaws,02
2024-09-18T11:00:00Z,35.61,36.72,23.74,Classic Olive Oil 2L,BrandC,Loblaws,09
2024-10-03T03:00:00Z,32.97,43.57,32.97,Classic Olive Oil 2L,BrandD,Walmart,10
2024-03-03T03:00:00Z,35.89,43.57,23.93,Pure Olive Oil 1L,BrandD,Walmart,03
2024-01-14T10:00:00Z,39.33,51,26.22,Organic Olive Oil 750ml,BrandE,Metro,01
2024-03-01T07:00:00Z,24.2,24.15,48.4,Premium Olive Oil 1L,BrandD,Metro,03
2024-11-05T12:00:00Z,32.34,44.44,21.56,Premium Olive Oil 1L,BrandB,Walmart,11
2024-12-26T18:00:00Z,25.28,25.79,16.85,Organic Olive Oil 750ml,BrandC,Walmart,12
2024-07-10T03:00:00Z,7.69,11.05,7.69,Organic Olive Oil 750ml,BrandA,Loblaws,07
2024-11-18T22:00:00Z,21.41,20.44,10.7,Extra Virgin Olive Oil 500ml,BrandC,Walmart,11
2024-09-19T00:00:00Z,10.27,14.05,10.27,Organic Olive Oil 750ml,BrandC,Loblaws,09
2024-04-05T23:00:00Z,24.47,23.35,24.47,Pure Olive Oil 1L,BrandA,Walmart,04
2024-09-17T01:00:00Z,6.96,6.85,4.64,Classic Olive Oil 2L,BrandB,Loblaws,09
2024-08-23T08:00:00Z,30.78,31.41,20.52,Pure Olive Oil 1L,BrandB,Walmart,08
2024-11-02T12:00:00Z,5.08,6.28,2.54,Classic Olive Oil 2L,BrandB,Walmart,11
2024-08-12T10:00:00Z,8.06,10.43,5.37,Classic Olive Oil 2L,BrandC,Metro,08
2024-09-19T16:00:00Z,36.56,40.47,18.28,Classic Olive Oil 2L,BrandC,Walmart,09
2024-01-29T01:00:00Z,39.1,47.55,26.07,Organic Olive Oil 750ml,BrandB,Walmart,01
2024-09-18T17:00:00Z,15.88,19.03,7.94,Pure Olive Oil 1L,BrandC,Loblaws,09
2024-11-17T13:00:00Z,27.47,29.93,13.73,Extra Virgin Olive Oil 500ml,BrandE,Walmart,11
2024-05-16T12:00:00Z,27.87,38.8,13.94,Organic Olive Oil 750ml,BrandA,Walmart,05
2024-08-13T10:00:00Z,26.43,37.86,17.62,Classic Olive Oil 2L,BrandB,Walmart,08
2024-10-29T23:00:00Z,35.85,45.36,17.92,Pure Olive Oil 1L,BrandB,Loblaws,10
2024-02-20T10:00:00Z,32.35,34.63,64.7,Pure Olive Oil 1L,BrandB,Loblaws,02
2024-02-14T00:00:00Z,15.65,19.36,10.43,Extra Virgin Olive Oil 500ml,BrandB,Metro,02
2024-09-22T21:00:00Z,6.89,8.93,4.59,Organic Olive Oil 750ml,BrandB,Loblaws,09
2024-05-04T10:00:00Z,20.62,24.15,20.62,Premium Olive Oil 1L,BrandA,Loblaws,05
2024-11-19T08:00:00Z,19.91,25.45,39.82,Classic Olive Oil 2L,BrandC,Metro,11
2024-10-07T11:00:00Z,27.29,35.27,18.19,Pure Olive Oil 1L,BrandD,Loblaws,10
2024-01-13T14:00:00Z,31.06,44.13,20.71,Organic Olive Oil 750ml,BrandC,Metro,01
2024-11-18T02:00:00Z,25.63,24.9,51.26,Pure Olive Oil 1L,BrandE,Metro,11
2024-11-22T10:00:00Z,21.2,29.96,42.4,Organic Olive Oil 750ml,BrandB,Loblaws,11
2024-04-19T18:00:00Z,12.68,13.97,12.68,Extra Virgin Olive Oil 500ml,BrandB,Metro,04
2024-12-25T08:00:00Z,20.87,29.12,10.44,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,12
2024-04-12T12:00:00Z,31.86,46.78,31.86,Organic Olive Oil 750ml,BrandC,Metro,04
2024-12-24T21:00:00Z,14.04,14.43,7.02,Classic Olive Oil 2L,BrandA,Metro,12
2024-02-24T02:00:00Z,29.76,39.84,14.88,Classic Olive Oil 2L,BrandE,Loblaws,02
2024-11-06T04:00:00Z,32.26,39.77,64.52,Classic Olive Oil 2L,BrandA,Loblaws,11
2024-01-03T00:00:00Z,18.53,18.55,9.27,Extra Virgin Olive Oil 500ml,BrandC,Metro,01
2024-03-15T00:00:00Z,15.8,16.79,7.9,Classic Olive Oil 2L,BrandC,Metro,03
2024-06-28T15:00:00Z,8.88,8.58,8.88,Classic Olive Oil 2L,BrandB,Walmart,06
2024-06-25T15:00:00Z,21.8,20.55,10.9,Pure Olive Oil 1L,BrandB,Loblaws,06
2024-03-20T02:00:00Z,30.79,30.83,20.53,Extra Virgin Olive Oil 500ml,BrandC,Metro,03
2024-09-01T04:00:00Z,23.12,29.47,11.56,Classic Olive Oil 2L,BrandA,Walmart,09
2024-03-12T21:00:00Z,37.31,49.68,74.62,Pure Olive Oil 1L,BrandA,Metro,03
2024-02-11T18:00:00Z,5.51,7.07,3.67,Pure Olive Oil 1L,BrandD,Walmart,02
2024-05-04T12:00:00Z,37.07,48.21,74.14,Classic Olive Oil 2L,BrandC,Loblaws,05
2024-10-09T03:00:00Z,25.29,24.16,16.86,Premium Olive Oil 1L,BrandB,Loblaws,10
2024-07-13T19:00:00Z,33.3,35.66,22.2,Extra Virgin Olive Oil 500ml,BrandD,Walmart,07
2024-07-31T10:00:00Z,20.17,29.66,20.17,Classic Olive Oil 2L,BrandA,Metro,07
2024-08-05T07:00:00Z,16.01,17.83,32.02,Organic Olive Oil 750ml,BrandD,Walmart,08
2024-08-20T20:00:00Z,19.31,19.2,12.87,Pure Olive Oil 1L,BrandD,Loblaws,08
2024-07-23T09:00:00Z,15.42,21.61,30.84,Premium Olive Oil 1L,BrandE,Metro,07
2024-09-02T02:00:00Z,9.21,12.96,6.14,Extra Virgin Olive Oil 500ml,BrandA,Walmart,09
2024-11-14T00:00:00Z,14.74,16.62,29.48,Classic Olive Oil 2L,BrandA,Walmart,11
2024-01-04T02:00:00Z,14.64,19.16,29.28,Pure Olive Oil 1L,BrandA,Metro,01
2024-03-29T18:00:00Z,16.91,20.06,16.91,Premium Olive Oil 1L,BrandD,Metro,03
2024-07-02T02:00:00Z,5.64,5.59,11.28,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,07
2024-11-22T17:00:00Z,31.63,40.57,31.63,Premium Olive Oil 1L,BrandD,Loblaws,11
2024-09-23T15:00:00Z,20.65,28.81,20.65,Pure Olive Oil 1L,BrandA,Walmart,09
2024-10-08T01:00:00Z,26.04,30.12,17.36,Pure Olive Oil 1L,BrandC,Metro,10
2024-10-25T19:00:00Z,8.67,10.12,8.67,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,10
2024-05-05T08:00:00Z,6.11,6.35,4.07,Organic Olive Oil 750ml,BrandC,Walmart,05
2024-04-04T08:00:00Z,11.46,10.85,7.64,Premium Olive Oil 1L,BrandD,Metro,04
2024-07-19T20:00:00Z,6.1,6.73,6.1,Organic Olive Oil 750ml,BrandC,Loblaws,07
2024-10-05T19:00:00Z,37.86,39.19,25.24,Organic Olive Oil 750ml,BrandA,Metro,10
2024-04-22T16:00:00Z,22.18,21.82,22.18,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,04
2024-01-11T08:00:00Z,33.09,41.07,22.06,Pure Olive Oil 1L,BrandA,Walmart,01
2024-06-07T12:00:00Z,24.59,32.17,49.18,Premium Olive Oil 1L,BrandD,Loblaws,06
2024-07-22T22:00:00Z,8.85,9.7,5.9,Classic Olive Oil 2L,BrandB,Metro,07
2024-11-02T21:00:00Z,5.37,7.76,2.68,Classic Olive Oil 2L,BrandE,Loblaws,11
2024-04-07T16:00:00Z,20.13,21.07,13.42,Organic Olive Oil 750ml,BrandB,Walmart,04
2024-03-06T10:00:00Z,12.25,15.41,24.5,Classic Olive Oil 2L,BrandE,Metro,03
2024-11-28T16:00:00Z,33.22,43.23,22.15,Premium Olive Oil 1L,BrandD,Loblaws,11
2024-06-18T10:00:00Z,22.88,31.46,22.88,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,06
2024-05-18T10:00:00Z,23.85,27.79,15.9,Classic Olive Oil 2L,BrandA,Loblaws,05
2024-09-09T05:00:00Z,37.48,39.52,24.99,Organic Olive Oil 750ml,BrandB,Metro,09
2024-11-08T12:00:00Z,7.67,9.49,7.67,Pure Olive Oil 1L,BrandA,Metro,11
2024-05-23T03:00:00Z,5.77,6.73,2.88,Premium Olive Oil 1L,BrandA,Metro,05
2024-06-26T22:00:00Z,24.52,30.36,24.52,Pure Olive Oil 1L,BrandA,Walmart,06
2024-08-26T12:00:00Z,8.66,10.11,5.77,Organic Olive Oil 750ml,BrandB,Loblaws,08
2024-12-17T01:00:00Z,14.21,20.85,7.11,Organic Olive Oil 750ml,BrandE,Metro,12
2024-11-28T20:00:00Z,9.9,9.36,4.95,Classic Olive Oil 2L,BrandD,Metro,11
2024-08-12T15:00:00Z,10.35,11.35,10.35,Organic Olive Oil 750ml,BrandB,Metro,08
2024-07-31T00:00:00Z,24.94,30.46,49.88,Pure Olive Oil 1L,BrandA,Walmart,07
2024-08-07T06:00:00Z,7.05,9.2,4.7,Pure Olive Oil 1L,BrandE,Metro,08
2024-04-01T13:00:00Z,27.04,35.44,54.08,Classic Olive Oil 2L,BrandC,Walmart,04
2024-06-19T00:00:00Z,30.76,27.78,15.38,Organic Olive Oil 750ml,BrandA,Loblaws,06
2024-12-16T05:00:00Z,18.1,24.47,12.07,Organic Olive Oil 750ml,BrandE,Loblaws,12
2024-02-20T21:00:00Z,29.68,31.46,29.68,Pure Olive Oil 1L,BrandA,Walmart,02
2024-07-21T20:00:00Z,6.87,9.92,3.44,Extra Virgin Olive Oil 500ml,BrandA,Metro,07
2024-04-15T01:00:00Z,25.43,30.25,25.43,Pure Olive Oil 1L,BrandC,Loblaws,04
2024-03-16T22:00:00Z,14.25,13.43,28.5,Classic Olive Oil 2L,BrandC,Loblaws,03
2024-03-29T02:00:00Z,11.3,12.57,5.65,Pure Olive Oil 1L,BrandE,Loblaws,03
2024-04-13T00:00:00Z,15.07,20.18,7.54,Pure Olive Oil 1L,BrandE,Loblaws,04
2024-05-09T07:00:00Z,26.13,31.17,13.06,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,05
